image_path,class_name,label,variant,tail_uplift,tail_endpoint,tail_minimum
/home/utakata/LLMs/techjam2026/SID/real/0027382.jpg,real,0,blur_sigma1,0.08220803693299182,-0.08357233100742163,-0.16578036794041345
/home/utakata/LLMs/techjam2026/SID/real/0027382.jpg,real,0,blur_sigma2,0.13693801494856675,-0.006359250521795776,-0.14329726547036253
/home/utakata/LLMs/techjam2026/SID/real/0027382.jpg,real,0,resize_0.5,0.0,-0.5191590404492955,-0.5191590404492955
/home/utakata/LLMs/techjam2026/SID/real/0027382.jpg,real,0,blur2_jpeg30,0.19476685400387572,-0.611336695677855,-0.8061035496817307
/home/utakata/LLMs/techjam2026/SID/real/0036541.jpg,real,0,clean,0.0,-0.362437518895017,-0.362437518895017
/home/utakata/LLMs/techjam2026/SID/real/0036541.jpg,real,0,jpeg_q60,0.24332064706562628,-0.7533139838515546,-0.9966346309171809
/home/utakata/LLMs/techjam2026/SID/real/0036541.jpg,real,0,jpeg_q30,0.34151751473610703,-0.5737606240619945,-0.9152781387981015
/home/utakata/LLMs/techjam2026/SID/real/0036541.jpg,real,0,blur_sigma1,0.2659818449977309,0.14077659341906326,-0.12520525157866766
/home/utakata/LLMs/techjam2026/SID/real/0036541.jpg,real,0,blur_sigma2,0.17194495598042964,0.03957032661536854,-0.1323746293650611
/home/utakata/LLMs/techjam2026/SID/real/0036541.jpg,real,0,resize_0.5,0.25366095242756154,-0.11865962208495524,-0.37232057451251677
/home/utakata/LLMs/techjam2026/SID/real/0036541.jpg,real,0,blur2_jpeg30,0.21394400768761856,-0.45298166597860046,-0.666925673666219
/home/utakata/LLMs/techjam2026/SID/real/0023204.jpg,real,0,clean,0.4836455627893125,-0.17149309051740505,-0.6551386533067175
/home/utakata/LLMs/techjam2026/SID/real/0023204.jpg,real,0,jpeg_q60,0.0952036213814994,-0.6447208971275636,-0.739924518509063
/home/utakata/LLMs/techjam2026/SID/real/0023204.jpg,real,0,jpeg_q30,0.007166892733434516,-1.3080627102515723,-1.3152296029850068
/home/utakata/LLMs/techjam2026/SID/real/0023204.jpg,real,0,blur_sigma1,0.08637215734110272,-0.013796185676762883,-0.1001683430178656
/home/utakata/LLMs/techjam2026/SID/real/0023204.jpg,real,0,blur_sigma2,0.0,-0.2638165355195527,-0.2638165355195527
/home/utakata/LLMs/techjam2026/SID/real/0023204.jpg,real,0,resize_0.5,0.04880975351651612,-0.33310768134773505,-0.38191743486425117
/home/utakata/LLMs/techjam2026/SID/real/0023204.jpg,real,0,blur2_jpeg30,0.0,-0.8139824100878867,-0.8139824100878867
/home/utakata/LLMs/techjam2026/SID/real/0030508.jpg,real,0,clean,0.0,-0.9978270421619542,-0.9978270421619542
/home/utakata/LLMs/techjam2026/SID/real/0030508.jpg,real,0,jpeg_q60,0.0,-1.053536131043331,-1.053536131043331
/home/utakata/LLMs/techjam2026/SID/real/0030508.jpg,real,0,jpeg_q30,0.0,-1.2241267331611665,-1.2241267331611665
/home/utakata/LLMs/techjam2026/SID/real/0030508.jpg,real,0,blur_sigma1,0.013341420985286262,-0.17747005705902516,-0.19081147804431142
/home/utakata/LLMs/techjam2026/SID/real/0030508.jpg,real,0,blur_sigma2,0.22723489926274076,0.10690366488743985,-0.12033123437530092
/home/utakata/LLMs/techjam2026/SID/real/0030508.jpg,real,0,resize_0.5,0.1324243304242389,-0.44349249125508455,-0.5759168216793235
/home/utakata/LLMs/techjam2026/SID/real/0030508.jpg,real,0,blur2_jpeg30,0.11511055228416933,-0.699793398275972,-0.8149039505601413
/home/utakata/LLMs/techjam2026/SID/real/0024079.jpg,real,0,clean,0.422352974084806,-0.49783770023752494,-0.9201906743223309
/home/utakata/LLMs/techjam2026/SID/real/0024079.jpg,real,0,jpeg_q60,0.2813050957177309,-0.8702870833284108,-1.1515921790461416
/home/utakata/LLMs/techjam2026/SID/real/0024079.jpg,real,0,jpeg_q30,0.0,-1.0953098712822475,-1.0953098712822475
/home/utakata/LLMs/techjam2026/SID/real/0024079.jpg,real,0,blur_sigma1,0.043490083482522056,-0.05888250150987768,-0.10237258499239973
/home/utakata/LLMs/techjam2026/SID/real/0024079.jpg,real,0,blur_sigma2,0.30470973866003626,0.16264091770235092,-0.1420688209576853
/home/utakata/LLMs/techjam2026/SID/real/0024079.jpg,real,0,resize_0.5,0.2600707323595214,-0.14802383619816853,-0.4080945685576899
/home/utakata/LLMs/techjam2026/SID/real/0024079.jpg,real,0,blur2_jpeg30,0.01848713731215812,-0.7038883513767272,-0.7223754886888853
/home/utakata/LLMs/techjam2026/SID/real/0048121.jpg,real,0,clean,0.0,-1.0327204991086945,-1.0327204991086945
/home/utakata/LLMs/techjam2026/SID/real/0048121.jpg,real,0,jpeg_q60,0.207551623126371,-0.5330641542807563,-0.7406157774071273
/home/utakata/LLMs/techjam2026/SID/real/0048121.jpg,real,0,jpeg_q30,0.2762720351249953,-0.8731755432176255,-1.1494475783426208
/home/utakata/LLMs/techjam2026/SID/real/0048121.jpg,real,0,blur_sigma1,0.1535166315882985,-0.022197321379778746,-0.17571395296807726
/home/utakata/LLMs/techjam2026/SID/real/0048121.jpg,real,0,blur_sigma2,0.1575275070639446,0.033227643113298684,-0.12429986395064593
/home/utakata/LLMs/techjam2026/SID/real/0048121.jpg,real,0,resize_0.5,0.19154456866718356,-0.2739257309563113,-0.46547029962349484
/home/utakata/LLMs/techjam2026/SID/real/0048121.jpg,real,0,blur2_jpeg30,0.4023433276598355,-0.18911542939987,-0.5914587570597055
/home/utakata/LLMs/techjam2026/SID/real/0043668.jpg,real,0,clean,0.11200630696302438,-0.9888820940364349,-1.1008884009994593
/home/utakata/LLMs/techjam2026/SID/real/0043668.jpg,real,0,jpeg_q60,0.0,-1.0965055959309662,-1.0965055959309662
/home/utakata/LLMs/techjam2026/SID/real/0043668.jpg,real,0,jpeg_q30,0.0,-1.3187273150246424,-1.3187273150246424
/home/utakata/LLMs/techjam2026/SID/real/0043668.jpg,real,0,blur_sigma1,0.16818341415165866,0.13726687029012632,-0.03091654386153234
/home/utakata/LLMs/techjam2026/SID/real/0043668.jpg,real,0,blur_sigma2,0.43695431692024883,0.24337034812480407,-0.19358396879544476
/home/utakata/LLMs/techjam2026/SID/real/0043668.jpg,real,0,resize_0.5,0.09299399512555437,-0.23714943221771975,-0.3301434273432741
/home/utakata/LLMs/techjam2026/SID/real/0043668.jpg,real,0,blur2_jpeg30,0.16948351102465053,-0.5496228904968169,-0.7191064015214674
/home/utakata/LLMs/techjam2026/SID/real/0043464.jpg,real,0,clean,0.27103478601413766,-0.8326861611829613,-1.103720947197099
/home/utakata/LLMs/techjam2026/SID/real/0043464.jpg,real,0,jpeg_q60,0.04264019537058217,-0.8671666851630331,-0.9098068805336152
/home/utakata/LLMs/techjam2026/SID/real/0043464.jpg,real,0,jpeg_q30,0.22350856235088734,-0.7206318098627319,-0.9441403722136192
/home/utakata/LLMs/techjam2026/SID/real/0043464.jpg,real,0,blur_sigma1,0.2586045511137771,0.029774247851429906,-0.2288303032623472
/home/utakata/LLMs/techjam2026/SID/real/0043464.jpg,real,0,blur_sigma2,0.0,-0.12972307785792703,-0.12972307785792703
/home/utakata/LLMs/techjam2026/SID/real/0043464.jpg,real,0,resize_0.5,0.264605954009493,-0.3194842068516149,-0.5840901608611079
/home/utakata/LLMs/techjam2026/SID/real/0043464.jpg,real,0,blur2_jpeg30,0.14304710347250105,-0.7286473481816269,-0.871694451654128
/home/utakata/LLMs/techjam2026/SID/real/0014772.jpg,real,0,clean,0.0,-0.9198212297824429,-0.9198212297824429
/home/utakata/LLMs/techjam2026/SID/real/0014772.jpg,real,0,jpeg_q60,0.10627991659475888,-0.8952896153232816,-1.0015695319180404
/home/utakata/LLMs/techjam2026/SID/real/0014772.jpg,real,0,jpeg_q30,0.26090322510074915,-0.8857528104180535,-1.1466560355188027
/home/utakata/LLMs/techjam2026/SID/real/0014772.jpg,real,0,blur_sigma1,0.0,-0.5802350153708854,-0.5802350153708854
/home/utakata/LLMs/techjam2026/SID/real/0014772.jpg,real,0,blur_sigma2,0.4011529872925279,0.27794323323984776,-0.12320975405268016
/home/utakata/LLMs/techjam2026/SID/real/0014772.jpg,real,0,resize_0.5,0.0,-0.5510464116667669,-0.5510464116667669
/home/utakata/LLMs/techjam2026/SID/real/0014772.jpg,real,0,blur2_jpeg30,0.19814859690542985,-0.5686973286582591,-0.7668459255636889
/home/utakata/LLMs/techjam2026/SID/real/0004994.jpg,real,0,clean,0.183029948879045,-1.1730804319816508,-1.3561103808606958
/home/utakata/LLMs/techjam2026/SID/real/0004994.jpg,real,0,jpeg_q60,0.279571771278906,-0.6201694022447312,-0.8997411735236371
/home/utakata/LLMs/techjam2026/SID/real/0004994.jpg,real,0,jpeg_q30,0.05028960255353432,-0.8787039577001662,-0.9289935602537005
/home/utakata/LLMs/techjam2026/SID/real/0004994.jpg,real,0,blur_sigma1,0.03334029884743496,-0.0861369056609946,-0.11947720450842957
/home/utakata/LLMs/techjam2026/SID/real/0004994.jpg,real,0,blur_sigma2,0.03384227954513045,-0.0071826314021741795,-0.04102491094730463
/home/utakata/LLMs/techjam2026/SID/real/0004994.jpg,real,0,resize_0.5,0.1783679895281702,-0.1909721781356529,-0.3693401676638231
/home/utakata/LLMs/techjam2026/SID/real/0004994.jpg,real,0,blur2_jpeg30,0.0,-0.8586740166760315,-0.8586740166760315
/home/utakata/LLMs/techjam2026/SID/real/0006959.jpg,real,0,clean,0.08888123247859392,-0.7600083023473071,-0.848889534825901
/home/utakata/LLMs/techjam2026/SID/real/0006959.jpg,real,0,jpeg_q60,0.22676605260449717,-0.3924983761877054,-0.6192644287922026
/home/utakata/LLMs/techjam2026/SID/real/0006959.jpg,real,0,jpeg_q30,0.0,-0.6765030677697754,-0.6765030677697754
/home/utakata/LLMs/techjam2026/SID/real/0006959.jpg,real,0,blur_sigma1,0.08283758368257693,-0.2174520741145829,-0.3002896577971598
/home/utakata/LLMs/techjam2026/SID/real/0006959.jpg,real,0,blur_sigma2,0.33166345140312764,0.21305353037735017,-0.11860992102577747
/home/utakata/LLMs/techjam2026/SID/real/0006959.jpg,real,0,resize_0.5,0.0,-0.477186495973668,-0.477186495973668
/home/utakata/LLMs/techjam2026/SID/real/0006959.jpg,real,0,blur2_jpeg30,0.04444517216972155,-0.631065116942978,-0.6755102891126995
/home/utakata/LLMs/techjam2026/SID/real/0023321.jpg,real,0,clean,0.0,-0.739482593257874,-0.739482593257874
/home/utakata/LLMs/techjam2026/SID/real/0023321.jpg,real,0,jpeg_q60,0.5926582092878625,-0.18114130863028982,-0.7737995179181523
/home/utakata/LLMs/techjam2026/SID/real/0023321.jpg,real,0,jpeg_q30,0.4015787596994842,-0.37430654600216184,-0.775885305701646
/home/utakata/LLMs/techjam2026/SID/real/0023321.jpg,real,0,blur_sigma1,0.0,-0.14751688539455526,-0.14751688539455526
/home/utakata/LLMs/techjam2026/SID/real/0023321.jpg,real,0,blur_sigma2,0.40237977510323253,0.20185339669163951,-0.20052637841159304
/home/utakata/LLMs/techjam2026/SID/real/0023321.jpg,real,0,resize_0.5,0.6253909126868491,0.2082300425841475,-0.4171608701027016
/home/utakata/LLMs/techjam2026/SID/real/0023321.jpg,real,0,blur2_jpeg30,0.3897453516847501,-0.2516153396669031,-0.6413606913516532
/home/utakata/LLMs/techjam2026/SID/real/0029370.jpg,real,0,clean,0.19488323731745028,-1.4931908721789056,-1.6880741094963558
/home/utakata/LLMs/techjam2026/SID/real/0029370.jpg,real,0,jpeg_q60,0.0,-1.5231684801974712,-1.5231684801974712
/home/utakata/LLMs/techjam2026/SID/real/0029370.jpg,real,0,jpeg_q30,0.0,-1.0483055087403639,-1.0483055087403639
/home/utakata/LLMs/techjam2026/SID/real/0029370.jpg,real,0,blur_sigma1,0.4137969367473528,0.12897424856631529,-0.2848226881810375
/home/utakata/LLMs/techjam2026/SID/real/0029370.jpg,real,0,blur_sigma2,0.17244527997615253,0.13536249137263143,-0.03708278860352111
/home/utakata/LLMs/techjam2026/SID/real/0029370.jpg,real,0,resize_0.5,0.16711401302835033,-0.29229358572644276,-0.4594075987547931
/home/utakata/LLMs/techjam2026/SID/real/0029370.jpg,real,0,blur2_jpeg30,0.15021689543438776,-0.8493219340407475,-0.9995388294751353
/home/utakata/LLMs/techjam2026/SID/real/0019160.jpg,real,0,clean,0.2182634439056601,-0.8573544535548616,-1.0756178974605217
/home/utakata/LLMs/techjam2026/SID/real/0019160.jpg,real,0,jpeg_q60,0.3688758769360041,-0.7967208180599539,-1.165596694995958
/home/utakata/LLMs/techjam2026/SID/real/0019160.jpg,real,0,jpeg_q30,0.07142166456493615,-1.0414165277628318,-1.112838192327768
/home/utakata/LLMs/techjam2026/SID/real/0019160.jpg,real,0,blur_sigma1,0.060915274830248514,-0.07069975668037899,-0.1316150315106275
/home/utakata/LLMs/techjam2026/SID/real/0019160.jpg,real,0,blur_sigma2,0.32444685761051534,0.10550209501862672,-0.2189447625918886
/home/utakata/LLMs/techjam2026/SID/real/0019160.jpg,real,0,resize_0.5,0.5146147069384746,-0.23440262034716164,-0.7490173272856362
/home/utakata/LLMs/techjam2026/SID/real/0019160.jpg,real,0,blur2_jpeg30,0.002613447361764498,-0.8898030325655487,-0.8924164799273132
/home/utakata/LLMs/techjam2026/SID/real/0032006.jpg,real,0,clean,0.0,-1.3842486355141908,-1.3842486355141908
/home/utakata/LLMs/techjam2026/SID/real/0032006.jpg,real,0,jpeg_q60,0.0,-0.8971202710029961,-0.8971202710029961
/home/utakata/LLMs/techjam2026/SID/real/0032006.jpg,real,0,jpeg_q30,0.04937096130973173,-0.9002394266418944,-0.9496103879516261
/home/utakata/LLMs/techjam2026/SID/real/0032006.jpg,real,0,blur_sigma1,0.3503858403953939,0.30159348224959,-0.04879235814580391
/home/utakata/LLMs/techjam2026/SID/real/0032006.jpg,real,0,blur_sigma2,0.09148888138345423,-0.012648919560742674,-0.1041378009441969
/home/utakata/LLMs/techjam2026/SID/real/0032006.jpg,real,0,resize_0.5,0.24059205891676672,-0.08812329132613285,-0.32871535024289955
/home/utakata/LLMs/techjam2026/SID/real/0032006.jpg,real,0,blur2_jpeg30,0.0,-0.7430407749195093,-0.7430407749195093
/home/utakata/LLMs/techjam2026/SID/real/0029728.jpg,real,0,clean,0.0,-1.1723697068354086,-1.1723697068354086
/home/utakata/LLMs/techjam2026/SID/real/0029728.jpg,real,0,jpeg_q60,0.0,-1.5603833907833065,-1.5603833907833065
/home/utakata/LLMs/techjam2026/SID/real/0029728.jpg,real,0,jpeg_q30,0.0,-1.0841428716359887,-1.0841428716359887
/home/utakata/LLMs/techjam2026/SID/real/0029728.jpg,real,0,blur_sigma1,0.03126776467972192,-0.09159988041561791,-0.12286764509533983
/home/utakata/LLMs/techjam2026/SID/real/0029728.jpg,real,0,blur_sigma2,0.0,-0.3552424622280484,-0.3552424622280484
/home/utakata/LLMs/techjam2026/SID/real/0029728.jpg,real,0,resize_0.5,0.0,-0.5574230575592749,-0.5574230575592749
/home/utakata/LLMs/techjam2026/SID/real/0029728.jpg,real,0,blur2_jpeg30,0.6858311282264568,-0.20904224072621092,-0.8948733689526677
/home/utakata/LLMs/techjam2026/SID/real/0039381.jpg,real,0,clean,0.0,-0.7606647705039469,-0.7606647705039469
/home/utakata/LLMs/techjam2026/SID/real/0039381.jpg,real,0,jpeg_q60,0.10066742448710908,-0.8483838265487671,-0.9490512510358762
/home/utakata/LLMs/techjam2026/SID/real/0039381.jpg,real,0,jpeg_q30,0.37306319117173126,-0.5527706242447424,-0.9258338154164737
/home/utakata/LLMs/techjam2026/SID/real/0039381.jpg,real,0,blur_sigma1,0.23227044490843526,0.15448248883831986,-0.0777879560701154
/home/utakata/LLMs/techjam2026/SID/real/0039381.jpg,real,0,blur_sigma2,0.06914577023008736,-0.01040077498393484,-0.0795465452140222
/home/utakata/LLMs/techjam2026/SID/real/0039381.jpg,real,0,resize_0.5,0.20293356637776974,-0.10525773147766934,-0.3081912978554391
/home/utakata/LLMs/techjam2026/SID/real/0039381.jpg,real,0,blur2_jpeg30,0.37263990381773393,-0.32853269885042125,-0.7011726026681552
/home/utakata/LLMs/techjam2026/SID/real/0021886.jpg,real,0,clean,0.01739371401024714,-0.6158615629404979,-0.633255276950745
/home/utakata/LLMs/techjam2026/SID/real/0021886.jpg,real,0,jpeg_q60,0.016203787818432736,-0.48613641420510506,-0.5023402020235378
/home/utakata/LLMs/techjam2026/SID/real/0021886.jpg,real,0,jpeg_q30,0.028969504868243234,-0.7778166060261955,-0.8067861108944387
/home/utakata/LLMs/techjam2026/SID/real/0021886.jpg,real,0,blur_sigma1,0.38288701969371086,0.2336927235519058,-0.14919429614180504
/home/utakata/LLMs/techjam2026/SID/real/0021886.jpg,real,0,blur_sigma2,0.24060614088353371,0.054440883521357564,-0.18616525736217615
/home/utakata/LLMs/techjam2026/SID/real/0021886.jpg,real,0,resize_0.5,0.23953176965430756,-0.14342151811830695,-0.3829532877726145
/home/utakata/LLMs/techjam2026/SID/real/0021886.jpg,real,0,blur2_jpeg30,0.10262316116575432,-0.7972041608604576,-0.899827322026212
/home/utakata/LLMs/techjam2026/SID/real/0001380.jpg,real,0,clean,0.0,-1.2129584909884283,-1.2129584909884283
/home/utakata/LLMs/techjam2026/SID/real/0001380.jpg,real,0,jpeg_q60,0.0,-0.6500434663900098,-0.6500434663900098
/home/utakata/LLMs/techjam2026/SID/real/0001380.jpg,real,0,jpeg_q30,0.07517616541032346,-0.8486128655964781,-0.9237890310068015
/home/utakata/LLMs/techjam2026/SID/real/0001380.jpg,real,0,blur_sigma1,0.03369566142055602,-0.13999131668405448,-0.1736869781046105
/home/utakata/LLMs/techjam2026/SID/real/0001380.jpg,real,0,blur_sigma2,0.27150611772534017,0.08393597709040565,-0.1875701406349345
/home/utakata/LLMs/techjam2026/SID/real/0001380.jpg,real,0,resize_0.5,0.3600021669953063,-0.0034948128111835846,-0.3634969798064899
/home/utakata/LLMs/techjam2026/SID/real/0001380.jpg,real,0,blur2_jpeg30,0.0,-0.7995206443936349,-0.7995206443936349
/home/utakata/LLMs/techjam2026/SID/real/0005942.jpg,real,0,clean,0.41644227562208963,-0.4404975882641307,-0.8569398638862203
/home/utakata/LLMs/techjam2026/SID/real/0005942.jpg,real,0,jpeg_q60,0.0,-0.9787103581002109,-0.9787103581002109
/home/utakata/LLMs/techjam2026/SID/real/0005942.jpg,real,0,jpeg_q30,0.12365043677738985,-0.8855063759996304,-1.0091568127770203
/home/utakata/LLMs/techjam2026/SID/real/0005942.jpg,real,0,blur_sigma1,0.07925910742177743,-0.08362700217251719,-0.16288610959429461
/home/utakata/LLMs/techjam2026/SID/real/0005942.jpg,real,0,blur_sigma2,0.16276765540325425,0.11243373607195314,-0.0503339193313011
/home/utakata/LLMs/techjam2026/SID/real/0005942.jpg,real,0,resize_0.5,0.2946021999252502,0.030153632603153555,-0.26444856732209665
/home/utakata/LLMs/techjam2026/SID/real/0005942.jpg,real,0,blur2_jpeg30,0.0,-0.8926438622730515,-0.8926438622730515
/home/utakata/LLMs/techjam2026/SID/real/0027236.jpg,real,0,clean,0.0,-1.389359146924145,-1.389359146924145
/home/utakata/LLMs/techjam2026/SID/real/0027236.jpg,real,0,jpeg_q60,0.0,-1.5507968848189009,-1.5507968848189009
/home/utakata/LLMs/techjam2026/SID/real/0027236.jpg,real,0,jpeg_q30,0.085492034418163,-0.8829016263232221,-0.9683936607413851
/home/utakata/LLMs/techjam2026/SID/real/0027236.jpg,real,0,blur_sigma1,0.586149027237547,0.398300560671217,-0.18784846656633
/home/utakata/LLMs/techjam2026/SID/real/0027236.jpg,real,0,blur_sigma2,0.020650790088363777,-0.0915601195682757,-0.11221090965663948
/home/utakata/LLMs/techjam2026/SID/real/0027236.jpg,real,0,resize_0.5,0.3872888768348888,0.11714042637608804,-0.2701484504588007
/home/utakata/LLMs/techjam2026/SID/real/0027236.jpg,real,0,blur2_jpeg30,0.2718291746099956,-0.4236737797324553,-0.6955029543424509
/home/utakata/LLMs/techjam2026/SID/real/0047325.jpg,real,0,clean,0.0,-1.1882400833818572,-1.1882400833818572
/home/utakata/LLMs/techjam2026/SID/real/0047325.jpg,real,0,jpeg_q60,0.11524350261746974,-0.7326130785285199,-0.8478565811459896
/home/utakata/LLMs/techjam2026/SID/real/0047325.jpg,real,0,jpeg_q30,0.04014851560380328,-1.0171802204302849,-1.0573287360340882
/home/utakata/LLMs/techjam2026/SID/real/0047325.jpg,real,0,blur_sigma1,0.0,-0.1819903683912434,-0.1819903683912434
/home/utakata/LLMs/techjam2026/SID/real/0047325.jpg,real,0,blur_sigma2,0.0,-0.12266469910369728,-0.12266469910369728
/home/utakata/LLMs/techjam2026/SID/real/0047325.jpg,real,0,resize_0.5,0.1278642582446784,-0.2637825731291146,-0.39164683137379297
/home/utakata/LLMs/techjam2026/SID/real/0047325.jpg,real,0,blur2_jpeg30,0.39149689984527336,-0.7553964582311031,-1.1468933580763765
/home/utakata/LLMs/techjam2026/SID/real/0007675.jpg,real,0,clean,0.3586776337682186,-0.598535773711127,-0.9572134074793456
/home/utakata/LLMs/techjam2026/SID/real/0007675.jpg,real,0,jpeg_q60,0.04721849127184119,-0.9530236081906596,-1.0002420994625008
/home/utakata/LLMs/techjam2026/SID/real/0007675.jpg,real,0,jpeg_q30,0.3199716914070503,-0.7343149256298653,-1.0542866170369156
/home/utakata/LLMs/techjam2026/SID/real/0007675.jpg,real,0,blur_sigma1,0.0,-0.38156579987056843,-0.38156579987056843
/home/utakata/LLMs/techjam2026/SID/real/0007675.jpg,real,0,blur_sigma2,0.0,-0.1749419298488492,-0.1749419298488492
/home/utakata/LLMs/techjam2026/SID/real/0007675.jpg,real,0,resize_0.5,0.21332440114986903,-0.2080825961085868,-0.4214069972584558
/home/utakata/LLMs/techjam2026/SID/real/0007675.jpg,real,0,blur2_jpeg30,0.09517504327247217,-0.6111482458284726,-0.7063232891009448
/home/utakata/LLMs/techjam2026/SID/real/0021429.jpg,real,0,clean,0.0,-0.7946271609420902,-0.7946271609420902
/home/utakata/LLMs/techjam2026/SID/real/0021429.jpg,real,0,jpeg_q60,0.13143693604857376,-0.9694150175074884,-1.1008519535560621
/home/utakata/LLMs/techjam2026/SID/real/0021429.jpg,real,0,jpeg_q30,0.39899927472815777,-0.7213379790785494,-1.1203372538067071
/home/utakata/LLMs/techjam2026/SID/real/0021429.jpg,real,0,blur_sigma1,0.1412860292756354,0.019135736134428063,-0.12215029314120734
/home/utakata/LLMs/techjam2026/SID/real/0021429.jpg,real,0,blur_sigma2,0.07139557150886777,-0.14594467522256513,-0.2173402467314329
/home/utakata/LLMs/techjam2026/SID/real/0021429.jpg,real,0,resize_0.5,0.24214273196311314,-0.1530411581221645,-0.39518389008527766
/home/utakata/LLMs/techjam2026/SID/real/0021429.jpg,real,0,blur2_jpeg30,0.0,-0.8687430370899547,-0.8687430370899547
/home/utakata/LLMs/techjam2026/SID/real/0007908.jpg,real,0,clean,0.0,-0.7122534538118391,-0.7122534538118391
/home/utakata/LLMs/techjam2026/SID/real/0007908.jpg,real,0,jpeg_q60,0.0,-0.9780050172353797,-0.9780050172353797
/home/utakata/LLMs/techjam2026/SID/real/0007908.jpg,real,0,jpeg_q30,0.08675278461930591,-1.1464240972426396,-1.2331768818619455
/home/utakata/LLMs/techjam2026/SID/real/0007908.jpg,real,0,blur_sigma1,0.6692007396500814,0.5347519194153347,-0.13444882023474672
/home/utakata/LLMs/techjam2026/SID/real/0007908.jpg,real,0,blur_sigma2,0.05917573775902653,-0.016820495127730237,-0.07599623288675676
/home/utakata/LLMs/techjam2026/SID/real/0007908.jpg,real,0,resize_0.5,0.18014480239377556,-0.40105441352515864,-0.5811992159189342
/home/utakata/LLMs/techjam2026/SID/real/0007908.jpg,real,0,blur2_jpeg30,0.0,-0.739750978977434,-0.739750978977434
/home/utakata/LLMs/techjam2026/SID/real/0025150.jpg,real,0,clean,0.0,-0.8465258352865048,-0.8465258352865048
/home/utakata/LLMs/techjam2026/SID/real/0025150.jpg,real,0,jpeg_q60,0.08331015792025886,-0.9137763384599465,-0.9970864963802054
/home/utakata/LLMs/techjam2026/SID/real/0025150.jpg,real,0,jpeg_q30,0.18188765286894282,-1.172253323521834,-1.3541409763907768
/home/utakata/LLMs/techjam2026/SID/real/0025150.jpg,real,0,blur_sigma1,0.3109579901496683,0.19661739010726137,-0.11434060004240695
/home/utakata/LLMs/techjam2026/SID/real/0025150.jpg,real,0,blur_sigma2,0.2873483303382546,0.14572102045626514,-0.14162730988198943
/home/utakata/LLMs/techjam2026/SID/real/0025150.jpg,real,0,resize_0.5,0.1733009665449965,-0.33067854208042147,-0.503979508625418
/home/utakata/LLMs/techjam2026/SID/real/0025150.jpg,real,0,blur2_jpeg30,0.0,-1.0639530588714987,-1.0639530588714987
/home/utakata/LLMs/techjam2026/SID/real/0021262.jpg,real,0,clean,0.0,-0.8778818193462673,-0.8778818193462673
/home/utakata/LLMs/techjam2026/SID/real/0021262.jpg,real,0,jpeg_q60,0.0,-1.1206097812811986,-1.1206097812811986
/home/utakata/LLMs/techjam2026/SID/real/0021262.jpg,real,0,jpeg_q30,0.3193914315411497,-0.8286110885058773,-1.148002520047027
/home/utakata/LLMs/techjam2026/SID/real/0021262.jpg,real,0,blur_sigma1,0.0,-0.2447934551192609,-0.2447934551192609
